RI,c,hpV,rrp2rest,rrp2spike,surviveBinary
0.1,0.94,-80.0,61.0,0.0,0.0
0.1,0.94,-80.0,31.0,0.0,0.0
0.1,0.94,-80.0,32.0,0.0,0.0
0.1,0.94,-80.0,45.0,0.0,0.0
0.1,0.94,-80.0,905.0,1.0,1.0
0.1,0.96,-80.0,33.0,0.0,0.0
0.1,0.96,-80.0,28.0,0.0,0.0
0.1,0.96,-80.0,934.0,0.0,1.0
0.1,0.96,-80.0,969.0,0.0,1.0
0.1,0.96,-80.0,30.0,0.0,0.0
0.1,0.96,-80.0,40.0,0.0,0.0
0.1,0.96,-80.0,33.0,0.0,0.0
0.1,0.96,-80.0,861.0,2.0,1.0
0.1,0.96,-80.0,890.0,8.0,1.0
0.1,0.96,-80.0,65.0,0.0,0.0
0.1,0.96,-80.0,34.0,0.0,0.0
0.1,0.96,-80.0,37.0,0.0,0.0
0.1,0.96,-80.0,39.0,0.0,0.0
0.1,0.96,-80.0,47.0,0.0,0.0
0.1,0.96,-80.0,39.0,0.0,0.0
0.1,0.96,-80.0,33.0,0.0,0.0
0.1,0.96,-80.0,844.0,2.0,1.0
0.1,0.96,-80.0,1060.0,1.0,1.0
0.1,0.96,-80.0,38.0,0.0,0.0
0.1,0.96,-80.0,971.0,5.0,1.0
0.1,0.98,-80.0,46.0,0.0,0.0
0.1,0.98,-80.0,32.0,0.0,0.0
0.1,0.98,-80.0,956.0,1.0,1.0
0.1,0.98,-80.0,31.0,0.0,0.0
0.1,0.98,-80.0,56.0,0.0,0.0
0.1,0.98,-80.0,24.0,0.0,0.0
0.1,0.98,-80.0,943.0,2.0,1.0
0.1,0.98,-80.0,959.0,2.0,1.0
0.1,0.98,-80.0,34.0,0.0,0.0
0.1,0.98,-80.0,37.0,0.0,0.0
0.1,0.98,-80.0,26.0,0.0,0.0
0.1,0.98,-80.0,35.0,0.0,0.0
0.1,0.98,-80.0,35.0,0.0,0.0
0.1,0.98,-80.0,57.0,0.0,0.0
0.1,0.98,-80.0,200.0,102.0,1.0
0.1,0.98,-80.0,888.0,2.0,1.0
0.1,0.98,-80.0,26.0,0.0,0.0
0.1,0.98,-80.0,40.0,0.0,0.0
0.1,0.98,-80.0,35.0,0.0,0.0
0.1,0.98,-80.0,34.0,0.0,0.0
0.1,1.0,-80.0,50.0,0.0,0.0
0.1,1.0,-80.0,40.0,0.0,0.0
0.1,1.0,-80.0,36.0,0.0,0.0
0.1,1.0,-80.0,964.0,4.0,1.0
0.1,1.0,-80.0,965.0,0.0,1.0
0.1,1.0,-80.0,238.0,92.0,1.0
0.1,1.0,-80.0,41.0,0.0,0.0
0.1,1.0,-80.0,29.0,0.0,0.0
0.1,1.0,-80.0,940.0,2.0,1.0
0.1,1.0,-80.0,41.0,0.0,0.0
0.1,1.0,-80.0,45.0,0.0,0.0
0.1,1.0,-80.0,909.0,3.0,1.0
0.1,1.0,-80.0,161.0,103.0,1.0
0.1,1.0,-80.0,40.0,0.0,0.0
0.1,1.0,-80.0,901.0,9.0,1.0
0.1,1.0,-80.0,33.0,0.0,0.0
0.1,1.0,-80.0,35.0,0.0,0.0
0.1,1.0,-80.0,43.0,0.0,0.0
0.1,1.0,-80.0,21.0,0.0,0.0
0.1,1.0,-80.0,32.0,0.0,0.0
0.1,1.02,-80.0,63.0,0.0,0.0
0.1,1.02,-80.0,49.0,0.0,0.0
0.1,1.02,-80.0,28.0,0.0,0.0
0.1,1.02,-80.0,56.0,0.0,0.0
0.1,1.02,-80.0,165.0,88.0,1.0
0.1,1.02,-80.0,202.0,106.0,1.0
0.1,1.02,-80.0,1043.0,1.0,1.0
0.1,1.02,-80.0,37.0,0.0,0.0
0.1,1.02,-80.0,32.0,0.0,0.0
0.1,1.02,-80.0,1065.0,9.0,1.0
0.1,1.02,-80.0,46.0,0.0,0.0
0.1,1.02,-80.0,1042.0,2.0,1.0
0.1,1.02,-80.0,43.0,0.0,0.0
0.1,1.02,-80.0,38.0,0.0,0.0
0.1,1.02,-80.0,153.0,114.0,1.0
0.1,1.02,-80.0,962.0,0.0,1.0
0.1,1.02,-80.0,1051.0,2.0,1.0
0.1,1.02,-80.0,50.0,0.0,0.0
0.1,1.02,-80.0,85.0,4.0,0.0
0.1,1.02,-80.0,36.0,0.0,0.0
0.1,1.04,-80.0,38.0,0.0,0.0
0.1,1.04,-80.0,47.0,0.0,0.0
0.1,1.04,-80.0,937.0,6.0,1.0
0.1,1.04,-80.0,32.0,0.0,0.0
0.1,1.04,-80.0,42.0,0.0,0.0
0.1,1.04,-80.0,1080.0,4.0,1.0
0.1,1.04,-80.0,1093.0,5.0,1.0
0.1,1.04,-80.0,29.0,0.0,0.0
0.1,1.04,-80.0,1110.0,6.0,1.0
0.1,1.04,-80.0,67.0,0.0,0.0
0.1,1.04,-80.0,1042.0,2.0,1.0
0.1,1.04,-80.0,55.0,0.0,0.0
0.1,1.04,-80.0,45.0,0.0,0.0
0.1,1.04,-80.0,1076.0,3.0,1.0
0.1,1.04,-80.0,41.0,0.0,0.0
0.1,1.04,-80.0,33.0,0.0,0.0
0.1,1.04,-80.0,30.0,0.0,0.0
0.1,1.04,-80.0,95.0,5.0,0.0
0.1,1.04,-80.0,35.0,0.0,0.0
0.1,1.04,-80.0,988.0,5.0,1.0
0.1,1.06,-80.0,82.0,1.0,0.0
0.1,1.06,-80.0,47.0,0.0,0.0
0.1,1.06,-80.0,26.0,0.0,0.0
0.1,1.06,-80.0,1150.0,0.0,1.0
0.1,1.06,-80.0,26.0,0.0,0.0
0.1,1.06,-80.0,1121.0,2.0,1.0
0.1,1.06,-80.0,30.0,0.0,0.0
0.1,1.06,-80.0,135.0,0.0,1.0
0.1,1.06,-80.0,147.0,131.0,1.0
0.1,1.06,-80.0,1070.0,0.0,1.0
0.1,1.06,-80.0,41.0,0.0,0.0
0.1,1.06,-80.0,175.0,134.0,1.0
0.1,1.06,-80.0,77.0,0.0,0.0
0.1,1.06,-80.0,26.0,0.0,0.0
0.1,1.06,-80.0,889.0,4.0,1.0
0.1,1.06,-80.0,37.0,0.0,0.0
0.1,1.06,-80.0,53.0,0.0,0.0
0.1,1.06,-80.0,1180.0,0.0,1.0
0.1,1.06,-80.0,1101.0,5.0,1.0
0.1,1.06,-80.0,42.0,0.0,0.0
0.1,1.08,-80.0,53.0,0.0,0.0
0.1,1.08,-80.0,33.0,0.0,0.0
0.1,1.08,-80.0,1007.0,0.0,1.0
0.1,1.08,-80.0,1018.0,7.0,1.0
0.1,1.08,-80.0,137.0,156.0,1.0
0.1,1.08,-80.0,1006.0,0.0,1.0
0.1,1.08,-80.0,1120.0,7.0,1.0
0.1,1.08,-80.0,32.0,0.0,0.0
0.1,1.08,-80.0,1089.0,1.0,1.0
0.1,1.08,-80.0,82.0,4.0,0.0
0.1,1.08,-80.0,1047.0,2.0,1.0
0.1,1.08,-80.0,44.0,0.0,0.0
0.1,1.08,-80.0,1020.0,12.0,1.0
0.1,1.08,-80.0,1084.0,11.0,1.0
0.1,1.08,-80.0,50.0,0.0,0.0
0.1,1.08,-80.0,1139.0,9.0,1.0
0.1,1.08,-80.0,48.0,0.0,0.0
0.1,1.08,-80.0,35.0,0.0,0.0
0.1,1.08,-80.0,38.0,0.0,0.0
0.1,1.08,-80.0,1086.0,2.0,1.0
0.1,1.1,-80.0,31.0,0.0,0.0
0.1,1.1,-80.0,30.0,0.0,0.0
0.1,1.1,-80.0,34.0,0.0,0.0
0.1,1.1,-80.0,197.0,126.0,1.0
0.1,1.1,-80.0,1119.0,1.0,1.0
0.1,1.1,-80.0,50.0,0.0,0.0
0.1,1.1,-80.0,1103.0,0.0,1.0
0.1,1.1,-80.0,32.0,0.0,0.0
0.1,1.1,-80.0,1104.0,2.0,1.0
0.1,1.1,-80.0,50.0,0.0,0.0
0.1,1.1,-80.0,52.0,0.0,0.0
0.1,1.1,-80.0,32.0,0.0,0.0
0.1,1.1,-80.0,30.0,0.0,0.0
0.1,1.1,-80.0,38.0,0.0,0.0
0.1,1.1,-80.0,1216.0,1.0,1.0
0.1,1.1,-80.0,1113.0,2.0,1.0
0.1,1.1,-80.0,56.0,4.0,0.0
0.1,1.1,-80.0,35.0,0.0,0.0
0.1,1.1,-80.0,41.0,0.0,0.0
0.1,1.1,-80.0,37.0,0.0,0.0
0.1,1.12,-80.0,38.0,0.0,0.0
0.1,1.12,-80.0,1001.0,2.0,1.0
0.1,1.12,-80.0,34.0,0.0,0.0
0.1,1.12,-80.0,34.0,0.0,0.0
0.1,1.12,-80.0,46.0,0.0,0.0
0.1,1.12,-80.0,1156.0,9.0,1.0
0.1,1.12,-80.0,1034.0,4.0,1.0
0.1,1.12,-80.0,1146.0,2.0,1.0
0.1,1.12,-80.0,167.0,133.0,1.0
0.1,1.12,-80.0,1261.0,1.0,1.0
0.1,1.12,-80.0,36.0,0.0,0.0
0.1,1.12,-80.0,25.0,0.0,0.0
0.1,1.12,-80.0,26.0,0.0,0.0
0.1,1.12,-80.0,1102.0,6.0,1.0
0.1,1.12,-80.0,31.0,0.0,0.0
0.1,1.12,-80.0,49.0,0.0,0.0
0.1,1.12,-80.0,26.0,0.0,0.0
0.1,1.12,-80.0,991.0,2.0,1.0
0.1,1.12,-80.0,24.0,0.0,0.0
0.1,1.12,-80.0,41.0,0.0,0.0
0.1,1.14,-80.0,25.0,0.0,0.0
0.1,1.14,-80.0,29.0,0.0,0.0
0.1,1.14,-80.0,146.0,0.0,1.0
0.1,1.14,-80.0,1284.0,8.0,1.0
0.1,1.14,-80.0,20.0,0.0,0.0
0.1,1.14,-80.0,31.0,0.0,0.0
0.1,1.14,-80.0,41.0,0.0,0.0
0.1,1.14,-80.0,1040.0,13.0,1.0
0.1,1.14,-80.0,1237.0,2.0,1.0
0.1,1.14,-80.0,37.0,0.0,0.0
0.1,1.14,-80.0,1206.0,7.0,1.0
0.1,1.14,-80.0,33.0,0.0,0.0
0.1,1.14,-80.0,1275.0,3.0,1.0
0.1,1.14,-80.0,49.0,0.0,0.0
0.1,1.14,-80.0,1243.0,3.0,1.0
0.1,1.14,-80.0,143.0,0.0,1.0
0.1,1.14,-80.0,178.0,140.0,1.0
0.1,1.14,-80.0,48.0,0.0,0.0
0.1,1.14,-80.0,21.0,0.0,0.0
0.1,1.14,-80.0,270.0,209.0,1.0
0.1,1.16,-80.0,161.0,149.0,1.0
0.1,1.16,-80.0,39.0,0.0,0.0
0.1,1.16,-80.0,1245.0,1.0,1.0
0.1,1.16,-80.0,1243.0,6.0,1.0
0.1,1.16,-80.0,1216.0,6.0,1.0
0.1,1.16,-80.0,1232.0,1.0,1.0
0.1,1.16,-80.0,286.0,147.0,1.0
0.1,1.16,-80.0,34.0,0.0,0.0
0.1,1.16,-80.0,51.0,0.0,0.0
0.1,1.16,-80.0,272.0,216.0,1.0
0.1,1.16,-80.0,1055.0,26.0,1.0
0.1,1.16,-80.0,31.0,0.0,0.0
0.1,1.16,-80.0,1164.0,2.0,1.0
0.1,1.16,-80.0,1151.0,5.0,1.0
0.1,1.16,-80.0,1181.0,2.0,1.0
0.1,1.16,-80.0,137.0,6.0,0.0
0.1,1.16,-80.0,35.0,0.0,0.0
0.1,1.16,-80.0,146.0,0.0,1.0
0.1,1.16,-80.0,34.0,0.0,0.0
0.1,1.16,-80.0,1235.0,2.0,1.0
0.1,1.18,-80.0,1237.0,6.0,1.0
0.1,1.18,-80.0,36.0,0.0,0.0
0.1,1.18,-80.0,30.0,0.0,0.0
0.1,1.18,-80.0,1249.0,1.0,1.0
0.1,1.18,-80.0,1224.0,1.0,1.0
0.1,1.18,-80.0,1233.0,1.0,1.0
0.1,1.18,-80.0,31.0,0.0,0.0
0.1,1.18,-80.0,39.0,0.0,0.0
0.1,1.18,-80.0,47.0,0.0,0.0
0.1,1.18,-80.0,1233.0,4.0,1.0
0.1,1.18,-80.0,1237.0,2.0,1.0
0.1,1.18,-80.0,1130.0,3.0,1.0
0.1,1.18,-80.0,1111.0,18.0,1.0
0.1,1.18,-80.0,27.0,0.0,0.0
0.1,1.18,-80.0,140.0,0.0,1.0
0.1,1.18,-80.0,160.0,0.0,1.0
0.1,1.18,-80.0,1219.0,4.0,1.0
0.1,1.18,-80.0,207.0,148.0,1.0
0.1,1.18,-80.0,227.0,154.0,1.0
0.1,1.18,-80.0,250.0,115.0,1.0
0.1,1.2,-80.0,37.0,0.0,0.0
0.1,1.2,-80.0,1234.0,2.0,1.0
0.1,1.2,-80.0,52.0,0.0,0.0
0.1,1.2,-80.0,1167.0,4.0,1.0
0.1,1.2,-80.0,45.0,0.0,0.0
0.1,1.2,-80.0,1177.0,4.0,1.0
0.1,1.2,-80.0,1265.0,9.0,1.0
0.1,1.2,-80.0,1236.0,4.0,1.0
0.1,1.2,-80.0,1204.0,6.0,1.0
0.1,1.2,-80.0,35.0,0.0,0.0
0.1,1.2,-80.0,1242.0,7.0,1.0
0.1,1.2,-80.0,278.0,142.0,1.0
0.1,1.2,-80.0,48.0,0.0,0.0
0.1,1.2,-80.0,54.0,0.0,0.0
0.1,1.2,-80.0,1231.0,5.0,1.0
0.1,1.2,-80.0,36.0,0.0,0.0
0.1,1.2,-80.0,1207.0,8.0,1.0
0.1,1.2,-80.0,1180.0,5.0,1.0
0.1,1.2,-80.0,34.0,0.0,0.0
0.1,1.2,-80.0,233.0,157.0,1.0
0.1,1.22,-80.0,34.0,0.0,0.0
0.1,1.22,-80.0,222.0,5.0,1.0
0.1,1.22,-80.0,40.0,0.0,0.0
0.1,1.22,-80.0,71.0,0.0,1.0
0.1,1.22,-80.0,1039.0,10.0,1.0
0.1,1.22,-80.0,1255.0,7.0,1.0
0.1,1.22,-80.0,33.0,0.0,0.0
0.1,1.22,-80.0,1066.0,9.0,1.0
0.1,1.22,-80.0,252.0,154.0,1.0
0.1,1.22,-80.0,1187.0,11.0,1.0
0.1,1.22,-80.0,33.0,0.0,0.0
0.1,1.22,-80.0,33.0,0.0,0.0
0.1,1.22,-80.0,25.0,0.0,0.0
0.1,1.22,-80.0,198.0,150.0,1.0
0.1,1.22,-80.0,35.0,0.0,0.0
0.1,1.22,-80.0,177.0,151.0,1.0
0.1,1.22,-80.0,144.0,0.0,1.0
0.1,1.22,-80.0,1266.0,3.0,1.0
0.1,1.22,-80.0,1258.0,5.0,1.0
0.1,1.22,-80.0,49.0,0.0,0.0
0.1,1.24,-80.0,132.0,0.0,1.0
0.1,1.24,-80.0,312.0,159.0,1.0
0.1,1.24,-80.0,243.0,167.0,1.0
0.1,1.24,-80.0,1245.0,5.0,1.0
0.1,1.24,-80.0,53.0,0.0,0.0
0.1,1.24,-80.0,1285.0,5.0,1.0
0.1,1.24,-80.0,44.0,0.0,0.0
0.1,1.24,-80.0,160.0,110.0,1.0
0.1,1.24,-80.0,155.0,156.0,1.0
0.1,1.24,-80.0,238.0,161.0,1.0
0.1,1.24,-80.0,59.0,0.0,1.0
0.1,1.24,-80.0,1267.0,4.0,1.0
0.1,1.24,-80.0,175.0,5.0,1.0
0.1,1.24,-80.0,1267.0,3.0,1.0
0.1,1.24,-80.0,63.0,0.0,1.0
0.1,1.24,-80.0,121.0,145.0,1.0
0.1,1.24,-80.0,1286.0,10.0,1.0
0.1,1.24,-80.0,215.0,172.0,1.0
0.1,1.24,-80.0,1287.0,9.0,1.0
0.1,1.24,-80.0,49.0,0.0,0.0
0.1,1.26,-80.0,290.0,129.0,1.0
0.1,1.26,-80.0,220.0,162.0,1.0
0.1,1.26,-80.0,38.0,0.0,0.0
0.1,1.26,-80.0,134.0,145.0,1.0
0.1,1.26,-80.0,1217.0,1.0,1.0
0.1,1.26,-80.0,40.0,0.0,0.0
0.1,1.26,-80.0,1301.0,2.0,1.0
0.1,1.26,-80.0,1313.0,8.0,1.0
0.1,1.26,-80.0,39.0,0.0,0.0
0.1,1.26,-80.0,1259.0,14.0,1.0
0.1,1.26,-80.0,73.0,0.0,1.0
0.1,1.26,-80.0,1120.0,8.0,1.0
0.1,1.26,-80.0,1260.0,10.0,1.0
0.1,1.26,-80.0,227.0,169.0,1.0
0.1,1.26,-80.0,1196.0,9.0,1.0
0.1,1.26,-80.0,93.0,0.0,1.0
0.1,1.26,-80.0,301.0,168.0,1.0
0.1,1.26,-80.0,1330.0,7.0,1.0
0.1,1.26,-80.0,27.0,0.0,0.0
0.1,1.26,-80.0,38.0,0.0,0.0
0.1,1.28,-80.0,196.0,165.0,1.0
0.1,1.28,-80.0,42.0,0.0,0.0
0.1,1.28,-80.0,1316.0,0.0,1.0
0.1,1.28,-80.0,44.0,0.0,0.0
0.1,1.28,-80.0,39.0,0.0,0.0
0.1,1.28,-80.0,491.0,174.0,1.0
0.1,1.28,-80.0,149.0,6.0,1.0
0.1,1.28,-80.0,1291.0,2.0,1.0
0.1,1.28,-80.0,1323.0,7.0,1.0
0.1,1.28,-80.0,58.0,1.0,0.0
0.1,1.28,-80.0,435.0,169.0,1.0
0.1,1.28,-80.0,1336.0,3.0,1.0
0.1,1.28,-80.0,223.0,316.0,1.0
0.1,1.28,-80.0,78.0,0.0,1.0
0.1,1.28,-80.0,179.0,159.0,1.0
0.1,1.28,-80.0,188.0,8.0,1.0
0.1,1.28,-80.0,1282.0,5.0,1.0
0.1,1.28,-80.0,50.0,0.0,0.0
0.1,1.28,-80.0,24.0,0.0,0.0
0.1,1.28,-80.0,32.0,0.0,0.0
0.1,1.3,-80.0,1313.0,6.0,1.0
0.1,1.3,-80.0,1315.0,2.0,1.0
0.1,1.3,-80.0,48.0,0.0,1.0
0.1,1.3,-80.0,1342.0,2.0,1.0
0.1,1.3,-80.0,1307.0,8.0,1.0
0.1,1.3,-80.0,176.0,128.0,1.0
0.1,1.3,-80.0,1339.0,16.0,1.0
0.1,1.3,-80.0,1188.0,19.0,1.0
0.1,1.3,-80.0,1281.0,6.0,1.0
0.1,1.3,-80.0,298.0,211.0,1.0
0.1,1.3,-80.0,1314.0,3.0,1.0
0.1,1.3,-80.0,26.0,0.0,0.0
0.1,1.3,-80.0,49.0,0.0,0.0
0.1,1.3,-80.0,1316.0,2.0,1.0
0.1,1.3,-80.0,1222.0,4.0,1.0
0.1,1.3,-80.0,29.0,0.0,0.0
0.1,1.3,-80.0,318.0,150.0,1.0
0.1,1.3,-80.0,143.0,194.0,1.0
0.1,1.3,-80.0,1313.0,0.0,1.0
0.1,1.3,-80.0,1255.0,8.0,1.0
0.1,1.32,-80.0,257.0,175.0,1.0
0.1,1.32,-80.0,37.0,0.0,0.0
0.1,1.32,-80.0,114.0,206.0,1.0
0.1,1.32,-80.0,25.0,0.0,0.0
0.1,1.32,-80.0,1364.0,9.0,1.0
0.1,1.32,-80.0,39.0,0.0,0.0
0.1,1.32,-80.0,40.0,0.0,0.0
0.1,1.32,-80.0,318.0,163.0,1.0
0.1,1.32,-80.0,632.0,16.0,1.0
0.1,1.32,-80.0,20.0,0.0,0.0
0.1,1.32,-80.0,25.0,0.0,0.0
0.1,1.32,-80.0,1205.0,17.0,1.0
0.1,1.32,-80.0,50.0,0.0,0.0
0.1,1.32,-80.0,27.0,0.0,0.0
0.1,1.32,-80.0,453.0,197.0,1.0
0.1,1.32,-80.0,305.0,165.0,1.0
0.1,1.32,-80.0,713.0,16.0,1.0
0.1,1.32,-80.0,1316.0,4.0,1.0
0.1,1.32,-80.0,37.0,0.0,0.0
0.1,1.32,-80.0,261.0,179.0,1.0
0.1,1.34,-80.0,1387.0,15.0,1.0
0.1,1.34,-80.0,233.0,173.0,1.0
0.1,1.34,-80.0,424.0,199.0,1.0
0.1,1.34,-80.0,165.0,190.0,1.0
0.1,1.34,-80.0,1346.0,15.0,1.0
0.1,1.34,-80.0,1333.0,22.0,1.0
0.1,1.34,-80.0,149.0,190.0,1.0
0.1,1.34,-80.0,1349.0,11.0,1.0
0.1,1.34,-80.0,1320.0,15.0,1.0
0.1,1.34,-80.0,290.0,198.0,1.0
0.1,1.34,-80.0,34.0,0.0,0.0
0.1,1.34,-80.0,265.0,155.0,1.0
0.1,1.34,-80.0,1343.0,10.0,1.0
0.1,1.34,-80.0,247.0,174.0,1.0
0.1,1.34,-80.0,291.0,170.0,1.0
0.1,1.34,-80.0,285.0,166.0,1.0
0.1,1.34,-80.0,245.0,192.0,1.0
0.1,1.34,-80.0,256.0,217.0,1.0
0.1,1.34,-80.0,1358.0,12.0,1.0
0.1,1.34,-80.0,1306.0,6.0,1.0
0.1,1.36,-80.0,312.0,196.0,1.0
0.1,1.36,-80.0,44.0,0.0,0.0
0.1,1.36,-80.0,41.0,0.0,0.0
0.1,1.36,-80.0,387.0,211.0,1.0
0.1,1.36,-80.0,82.0,0.0,1.0
0.1,1.36,-80.0,352.0,235.0,1.0
0.1,1.36,-80.0,1399.0,11.0,1.0
0.1,1.36,-80.0,483.0,206.0,1.0
0.1,1.36,-80.0,70.0,0.0,0.0
0.1,1.36,-80.0,173.0,243.0,1.0
0.1,1.36,-80.0,50.0,0.0,0.0
0.1,1.36,-80.0,908.0,27.0,1.0
0.1,1.36,-80.0,1256.0,9.0,1.0
0.1,1.36,-80.0,293.0,208.0,1.0
0.1,1.36,-80.0,304.0,214.0,1.0
0.1,1.36,-80.0,104.0,0.0,1.0
0.1,1.36,-80.0,241.0,166.0,1.0
0.1,1.36,-80.0,270.0,178.0,1.0
0.1,1.36,-80.0,494.0,214.0,1.0
0.1,1.36,-80.0,1313.0,18.0,1.0
0.1,1.38,-80.0,31.0,0.0,0.0
0.1,1.38,-80.0,1365.0,11.0,1.0
0.1,1.38,-80.0,1278.0,12.0,1.0
0.1,1.38,-80.0,276.0,204.0,1.0
0.1,1.38,-80.0,33.0,0.0,0.0
0.1,1.38,-80.0,1368.0,12.0,1.0
0.1,1.38,-80.0,1316.0,8.0,1.0
0.1,1.38,-80.0,361.0,241.0,1.0
0.1,1.38,-80.0,229.0,231.0,1.0
0.1,1.38,-80.0,1338.0,10.0,1.0
0.1,1.38,-80.0,45.0,0.0,0.0
0.1,1.38,-80.0,50.0,0.0,1.0
0.1,1.38,-80.0,355.0,169.0,1.0
0.1,1.38,-80.0,36.0,0.0,0.0
0.1,1.38,-80.0,276.0,175.0,1.0
0.1,1.38,-80.0,40.0,0.0,0.0
0.1,1.38,-80.0,1371.0,12.0,1.0
0.1,1.38,-80.0,179.0,259.0,1.0
0.1,1.38,-80.0,21.0,0.0,0.0
0.1,1.38,-80.0,35.0,0.0,0.0
0.1,1.4,-80.0,1237.0,23.0,1.0
0.1,1.4,-80.0,548.0,206.0,1.0
0.1,1.4,-80.0,1397.0,6.0,1.0
0.1,1.4,-80.0,290.0,228.0,1.0
0.1,1.4,-80.0,583.0,199.0,1.0
0.1,1.4,-80.0,45.0,0.0,0.0
0.1,1.4,-80.0,42.0,0.0,0.0
0.1,1.4,-80.0,1386.0,12.0,1.0
0.1,1.4,-80.0,469.0,282.0,1.0
0.1,1.4,-80.0,1393.0,27.0,1.0
0.1,1.4,-80.0,71.0,0.0,1.0
0.1,1.4,-80.0,344.0,238.0,1.0
0.1,1.4,-80.0,440.0,177.0,1.0
0.1,1.4,-80.0,609.0,238.0,1.0
0.1,1.4,-80.0,33.0,0.0,0.0
0.1,1.4,-80.0,66.0,0.0,1.0
0.1,1.4,-80.0,314.0,198.0,1.0
0.1,1.4,-80.0,1358.0,6.0,1.0
0.1,1.4,-80.0,1385.0,7.0,1.0
0.1,1.4,-80.0,430.0,180.0,1.0
0.1,1.42,-80.0,1397.0,15.0,1.0
0.1,1.42,-80.0,612.0,214.0,1.0
0.1,1.42,-80.0,454.0,190.0,1.0
0.1,1.42,-80.0,1320.0,9.0,1.0
0.1,1.42,-80.0,548.0,177.0,1.0
0.1,1.42,-80.0,1353.0,14.0,1.0
0.1,1.42,-80.0,420.0,214.0,1.0
0.1,1.42,-80.0,373.0,246.0,1.0
0.1,1.42,-80.0,1381.0,15.0,1.0
0.1,1.42,-80.0,527.0,247.0,1.0
0.1,1.42,-80.0,411.0,296.0,1.0
0.1,1.42,-80.0,318.0,165.0,1.0
0.1,1.42,-80.0,331.0,181.0,1.0
0.1,1.42,-80.0,1409.0,7.0,1.0
0.1,1.42,-80.0,656.0,173.0,1.0
0.1,1.42,-80.0,517.0,206.0,1.0
0.1,1.42,-80.0,1417.0,16.0,1.0
0.1,1.42,-80.0,1386.0,8.0,1.0
0.1,1.42,-80.0,174.0,187.0,1.0
0.1,1.42,-80.0,628.0,227.0,1.0
0.1,1.44,-80.0,1390.0,14.0,1.0
0.1,1.44,-80.0,1425.0,11.0,1.0
0.1,1.44,-80.0,446.0,227.0,1.0
0.1,1.44,-80.0,535.0,229.0,1.0
0.1,1.44,-80.0,1311.0,9.0,1.0
0.1,1.44,-80.0,1469.0,7.0,1.0
0.1,1.44,-80.0,1426.0,4.0,1.0
0.1,1.44,-80.0,1375.0,13.0,1.0
0.1,1.44,-80.0,600.0,207.0,1.0
0.1,1.44,-80.0,467.0,231.0,1.0
0.1,1.44,-80.0,1399.0,4.0,1.0
0.1,1.44,-80.0,1346.0,39.0,1.0
0.1,1.44,-80.0,623.0,229.0,1.0
0.1,1.44,-80.0,1428.0,16.0,1.0
0.1,1.44,-80.0,626.0,233.0,1.0
0.1,1.44,-80.0,1407.0,4.0,1.0
0.1,1.44,-80.0,232.0,141.0,1.0
0.1,1.44,-80.0,281.0,181.0,1.0
0.1,1.44,-80.0,254.0,179.0,1.0
0.1,1.44,-80.0,1425.0,17.0,1.0
0.1,1.46,-80.0,318.0,323.0,1.0
0.1,1.46,-80.0,720.0,156.0,1.0
0.1,1.46,-80.0,312.0,171.0,1.0
0.1,1.46,-80.0,31.0,0.0,0.0
0.1,1.46,-80.0,446.0,229.0,1.0
0.1,1.46,-80.0,1409.0,5.0,1.0
0.1,1.46,-80.0,277.0,170.0,1.0
0.1,1.46,-80.0,674.0,227.0,1.0
0.1,1.46,-80.0,545.0,242.0,1.0
0.1,1.46,-80.0,181.0,183.0,1.0
0.1,1.46,-80.0,433.0,172.0,1.0
0.1,1.46,-80.0,30.0,0.0,0.0
0.1,1.46,-80.0,1400.0,39.0,1.0
0.1,1.46,-80.0,36.0,0.0,0.0
0.1,1.46,-80.0,220.0,201.0,1.0
0.1,1.46,-80.0,591.0,180.0,1.0
0.1,1.46,-80.0,1226.0,36.0,1.0
0.1,1.46,-80.0,475.0,227.0,1.0
0.1,1.46,-80.0,500.0,302.0,1.0
0.1,1.46,-80.0,57.0,0.0,0.0
0.1,1.48,-80.0,542.0,189.0,1.0
0.1,1.48,-80.0,626.0,221.0,1.0
0.1,1.48,-80.0,36.0,0.0,0.0
0.1,1.48,-80.0,50.0,0.0,1.0
0.1,1.48,-80.0,598.0,201.0,1.0
0.1,1.48,-80.0,567.0,184.0,1.0
0.1,1.48,-80.0,389.0,275.0,1.0
0.1,1.48,-80.0,295.0,166.0,1.0
0.1,1.48,-80.0,529.0,237.0,1.0
0.1,1.48,-80.0,491.0,253.0,1.0
0.1,1.48,-80.0,497.0,199.0,1.0
0.1,1.48,-80.0,281.0,185.0,1.0
0.1,1.48,-80.0,24.0,0.0,0.0
0.1,1.48,-80.0,359.0,193.0,1.0
0.1,1.48,-80.0,36.0,0.0,0.0
0.1,1.48,-80.0,426.0,263.0,1.0
0.1,1.48,-80.0,558.0,227.0,1.0
0.1,1.48,-80.0,749.0,165.0,1.0
0.1,1.48,-80.0,1278.0,17.0,1.0
0.1,1.48,-80.0,362.0,313.0,1.0
0.1,1.5,-80.0,1418.0,7.0,1.0
0.1,1.5,-80.0,281.0,178.0,1.0
0.1,1.5,-80.0,705.0,148.0,1.0
0.1,1.5,-80.0,560.0,183.0,1.0
0.1,1.5,-80.0,697.0,200.0,1.0
0.1,1.5,-80.0,532.0,244.0,1.0
0.1,1.5,-80.0,556.0,224.0,1.0
