from,to,connPhi,connPsi1,connPsi2
ADAL,SAAVL,-2.24795031663598,-0,-0
ADAL,SAAVR,2.06424592010808,0,0
ADAL,SABD,-2.75498714799414,0,0
ADAL,SABVL,7.2397758787738,1,1
ADAL,SABVR,-3.91476801083991,-0,-0
ADAL,SDQL,-3.34096438900633,-0,-0
ADAL,SDQR,-3.35599819536583,-0,-0
ADAL,AIZR,-70.783050776276,-1,-1
ADAL,SIADL,-24.7557568092716,-1,-1
ADAL,SIADR,-190.464457420158,-1,-1
ADAL,SIAVL,-8.71241953981007,-1,-1
ADAL,SIAVR,12.6445579101928,1,1
ADAL,SIBDL,-2.21641566118615,-0,-0
ADAL,SIBDR,-8.23212623427526,-1,-1
ADAL,SIBVL,-2.0026782429577,-0,-0
ADAL,SIBVR,229.631782660636,-0,-0
ADAL,SMBDL,-6.01271958349571,-0,-0
ADAL,SMBDR,-0.292651721558286,-0,-0
ADAL,ALA,0.692256008171171,-0,-0
ADAL,SMBVL,-3.48227371538997,-0,-0
ADAL,SMBVR,-3.60856544465605,-0,-0
ADAL,SMDDL,0.461734534179413,0,0
ADAL,SMDDR,0.0874857391245314,0,0
ADAL,SMDVL,-2.67620195998825,-0,-0
ADAL,SMDVR,-2.45501781922758,-0,-0
ADAL,URADL,0.60814841141837,0,0
ADAL,URADR,0.42752676452983,0,0
ADAL,URAVL,14.7938646808198,1,1
ADAL,URAVR,-3.74985346265385,-0,-0
ADAL,ALML,2.17584059992259,0,0
ADAL,URBL,9.33845318102522,1,1
ADAL,URBR,-5.11250396453852,-1,-0
ADAL,URXL,-28.5142418552568,-1,-1
ADAL,URXR,-5.40159317048438,-0,-0
ADAL,URYDL,-6.44874673937011,-1,-1
ADAL,URYDR,1.28512414332545,0,0
ADAL,URYVL,3.50476553360932,1,0
ADAL,URYVR,0.526591364527121,-0,-0
ADAL,VA01,2.60753905701131,0,0
ADAL,VA02,-3.17369141307609,-1,-0
ADAL,ALMR,-3.65017416159208,-1,-0
ADAL,VA03,-2.31453778396281,-0,-0
ADAL,VA04,-0.441530852602227,-0,-0
ADAL,VA05,2.01358616946163,0,0
ADAL,VA06,-0.824705644494315,-0,-0
ADAL,VA07,-0.801803069880407,-0,-0
ADAL,VA08,0.478672954788635,0,0
ADAL,VA09,0.489846249045513,-0,-0
ADAL,VA10,-1.03620729831528,-0,-0
ADAL,VA11,1.16931743070745,0,0
ADAL,VA12,1.87834438356003,0,0
ADAL,ALNL,0.627917533038271,0,0
ADAL,VB01,-15.3774757122919,-1,-1
ADAL,VB02,0.792075958352143,0,0
ADAL,VB03,0.559091656645251,0,0
ADAL,VB04,0.560738072859749,0,0
ADAL,VB05,-1.169609422539,-0,-0
ADAL,VB06,-0.510615712648359,-0,-0
ADAL,VB07,-5.75223465435556,0,0
ADAL,VB08,1.3423625288633,0,0
ADAL,VB09,-0.130908937297136,-0,-0
ADAL,VB10,3.41987605690156,0,0
ADAL,ALNR,10.8042540404886,1,1
ADAL,VB11,-0.433892190518236,-0,-0
ADAL,VC01,-0.0760171851638916,-0,-0
ADAL,VC02,-2.56181819113135,-0,-0
ADAL,VC03,20.9932887856317,1,1
ADAL,VC04,-7.74395459816682e-05,-0,-0
ADAL,VC05,-8.900728786738,-1,-1
ADAL,VD01,0.350622883674987,-0,-0
ADAL,VD02,5.44564389659354,1,1
ADAL,VD03,0.0895031411782838,-0,-0
ADAL,VD04,-2.27174141211071,-0,-0
ADAL,AQR,0.744229754396656,0,0
ADAL,VD05,1.62864554095358,0,0
ADAL,VD06,0.214523452692447,0,0
ADAL,VD07,-1.20666802155029,-0,-0
ADAL,VD08,-1.52623220650821,-0,-0
ADAL,VD09,-1.88671699578481,-0,-0
ADAL,VD10,-3.88961639103763,0,0
ADAL,VD11,0.714050773802228,0,0
ADAL,VD12,9.42570633441392,1,1
ADAL,VD13,0.74461822149533,0,0
ADAL,AS01,-1.7793761041612,-0,-0
ADAL,AS02,-1.10730015981517,-0,-0
ADAL,ADER,-7.75226680884043,-1,-1
ADAL,AS03,0.838345717248558,0,0
ADAL,AS04,18.8345550268587,-0,-0
ADAL,AS05,-29.1783562885594,0,0
ADAL,AS06,4.30803640013983,1,1
ADAL,AS07,-3.27333179039488,-0,-0
ADAL,AS08,8.75055835444618,-0,-0
ADAL,AS09,1.36584542557648,0,0
ADAL,AS10,-6.54530667364634,-1,-1
ADAL,AS11,2.37681510182119,0,0
ADAL,ASEL,-1.99707784274869,-0,-0
ADAL,ADFL,23.0866310177944,1,1
ADAL,ASER,0.746130843862375,0,0
ADAL,ASGL,0.284308178474021,0,0
ADAL,ASGR,-3.87739120435617,-0,-0
ADAL,ASHL,-10.9164223258758,-1,-1
ADAL,ASHR,-2.40131127769018,-0,-0
ADAL,ASIL,-0.899334317698958,-0,-0
ADAL,ASIR,-0.443765095835261,-0,-0
ADAL,ASJL,-0.924931701623791,-0,-0
ADAL,ASJR,-2.10618567240817,-0,-0
ADAL,ASKL,-3.61272105479293,-0,-0
ADAL,ADFR,0.0375615325665422,-0,-0
ADAL,ASKR,-0.470599966982263,-0,-0
ADAL,AUAL,0.583610042271175,0,0
ADAL,AUAR,54.3778168558147,-0,-0
ADAL,AVAL,-0.150540744959471,0,0
ADAL,AVAR,-2.41823516132717,-0,-0
ADAL,AVBL,0.396348966092773,0,0
ADAL,AVBR,-6.45725151043371,-1,-1
ADAL,AVDL,-16.3189017073837,-1,-1
ADAL,AVDR,37.8736559336703,1,1
ADAL,AVEL,13.7776840127444,1,1
ADAL,ADLL,43.3162491202647,1,1
ADAL,AVER,10.5241196893485,-0,-0
ADAL,AVFL,0.153350197478176,0,0
ADAL,AVFR,81.7625339358474,1,1
ADAL,AVG,-4.60576389793823,-0,-0
ADAL,AVHL,3.36008187797415,0,0
ADAL,AVHR,-5.18836371751968,-1,-0
ADAL,AVJL,-6.2072443990055,-1,-1
ADAL,AVJR,16.5274076814057,1,1
ADAL,AVKL,-0.577095332591853,-0,-0
ADAL,AVKR,-6.56576531196333,-1,-1
ADAL,ADLR,-2.75905987391525,-0,-0
ADAL,AVL,28.7916205262591,1,1
ADAL,AVM,-2.80841647889247,-0,-0
ADAL,AWAL,-9.76053680963923,-1,-1
ADAL,AWAR,2.17808912252349,0,0
ADAL,AWBL,5.45718604027843,1,0
ADAL,AWBR,-0.796395634485634,-0,-0
ADAL,AWCL,1.38009453695668,0,0
ADAL,AWCR,-4.31063361908855,-0,-0
ADAL,BAGL,-4.90821675799634,-1,-0
ADAL,BAGR,2.9359904899884,0,0
ADAL,AFDL,-1.63733745909485,-0,-0
ADAL,BDUL,-2.01515964657574,-0,-0
ADAL,BDUR,-0.820053586146969,-0,-0
ADAL,CEPDL,-3.48286896088575,-1,-0
