Psens,RI,att,c,inATT,minNodeActivity,rrp2rest,sens,sensG,sensNode,sensSG,surviveTime
0.5,0.3,0.5,0.6,8.0,0.0,7.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.5,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,10.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.5,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,11.0,0.0,10.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.5,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.5,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.5,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.5,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,25.0,0.0,19.0,3.0,1.0,7.0,2.0,25.0
0.5,0.3,0.5,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.5,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,5.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.6,0.6,5.0,0.0,5.0,2.0,1.0,3.0,1.0,13.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,17.0,0.0,16.0,2.0,1.0,4.0,2.0,33.0
0.5,0.3,0.6,0.6,37.0,0.0,21.0,4.0,3.0,18.0,5.0,33.0
0.5,0.3,0.6,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,6.0,0.0,6.0,2.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,36.0,0.0,18.0,3.0,2.0,14.0,4.0,29.0
0.5,0.3,0.6,0.6,8.0,0.0,7.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,40.0,0.0,28.0,7.0,3.0,19.0,5.0,49.0
0.5,0.3,0.6,0.6,9.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,56.0,0.0,35.0,5.0,4.0,28.0,9.0,41.0
0.5,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,10.0,0.0,9.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,11.0,0.0,11.0,2.0,1.0,5.0,2.0,21.0
0.5,0.3,0.6,0.6,9.0,0.0,9.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,9.0,0.0,8.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,8.0,0.0,8.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,9.0,0.0,8.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.6,0.6,22.0,0.0,14.0,1.0,1.0,7.0,2.0,21.0
0.5,0.3,0.6,0.6,8.0,0.0,8.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.6,0.6,10.0,0.0,9.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.6,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,30.0,0.0,20.0,3.0,2.0,12.0,4.0,41.0
0.5,0.3,0.7,0.6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,7.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,18.0,0.0,14.0,3.0,1.0,5.0,1.0,33.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,8.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.7,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.7,0.6,18.0,0.0,14.0,3.0,1.0,3.0,1.0,33.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,7.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.7,0.6,42.0,0.0,18.0,3.0,2.0,21.0,6.0,25.0
0.5,0.3,0.7,0.6,31.0,0.0,14.0,2.0,2.0,15.0,5.0,25.0
0.5,0.3,0.7,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,34.0,0.0,21.0,1.0,1.0,10.0,3.0,25.0
0.5,0.3,0.7,0.6,10.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.7,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.7,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,7.0,0.0,7.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.8,0.6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,15.0,0.0,10.0,1.0,1.0,6.0,2.0,21.0
0.5,0.3,0.8,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,25.0,0.0,14.0,1.0,1.0,8.0,2.0,25.0
0.5,0.3,0.8,0.6,34.0,0.0,21.0,5.0,2.0,12.0,3.0,33.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,18.0,0.0,13.0,3.0,1.0,6.0,2.0,29.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,8.0,0.0,8.0,2.0,1.0,3.0,1.0,13.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,7.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,8.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.8,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,8.0,0.0,8.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.8,0.6,20.0,0.0,15.0,2.0,1.0,8.0,2.0,21.0
0.5,0.3,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.8,0.6,10.0,0.0,10.0,1.0,1.0,2.0,1.0,21.0
0.5,0.3,0.8,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,12.0,0.0,8.0,2.0,1.0,5.0,2.0,21.0
0.5,0.3,0.8,0.6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,8.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,21.0,0.0,13.0,2.0,1.0,7.0,2.0,21.0
0.5,0.3,0.8,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.8,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,5.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,9.0,0.0,9.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,18.0,0.0,18.0,3.0,1.0,6.0,2.0,21.0
0.5,0.3,0.9,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,10.0,0.0,9.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,61.0,0.0,33.0,3.0,2.0,23.0,6.0,41.0
0.5,0.3,0.9,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,7.0,0.0,7.0,2.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,8.0,0.0,8.0,2.0,1.0,3.0,1.0,13.0
0.5,0.3,0.9,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,11.0,0.0,10.0,3.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,8.0,0.0,7.0,2.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.9,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,8.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.5,0.3,0.9,0.6,6.0,0.0,6.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.5,0.3,0.9,0.6,19.0,0.0,13.0,1.0,1.0,5.0,1.0,21.0
0.5,0.3,0.9,0.6,16.0,0.0,16.0,2.0,1.0,6.0,2.0,29.0
0.5,0.3,0.9,0.6,7.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0
0.5,0.3,0.9,0.6,9.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,9.0,0.0,8.0,1.0,0.0,0.0,0.0,17.0
0.5,0.3,0.9,0.6,11.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0
