0.1,0.2,0.3,0.4,0.5,0.55,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0,1.02,1.04,1.06,1.08,1.1,1.12,1.14,1.16,1.18,1.2,1.22,1.24,1.26,1.28,1.3,1.32,1.34,1.36,1.38,1.4,1.42,1.44,1.46,1.48,1.5,1.52,1.54,1.56,1.58,1.6,1.7,1.8,1.9
4,4,4,8,4,7,9,7,7,8,8,7,13,None,7,10,11,8,13,17,10,23,13,11,None,20,None,14,None,16,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,7,8,7,10,7,10,10,7,None,13,7,8,7,None,None,19,10,None,13,None,10,None,None,None,None,None,None,None,26,None,None,None,11,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,7,7,7,10,7,10,13,7,7,7,10,7,None,14,None,25,7,None,None,None,None,20,None,7,None,8,None,None,16,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,7,5,7,7,7,7,7,7,4,8,7,7,7,None,None,20,10,None,None,None,13,None,None,None,None,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,8,7,7,7,8,7,7,None,7,7,11,None,8,16,None,17,None,None,None,None,None,7,None,None,7,None,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,7,5,8,7,4,14,7,None,10,7,11,11,None,7,None,None,None,7,13,7,None,None,None,None,None,13,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,8,5,7,7,None,7,7,7,7,10,7,13,10,17,20,None,10,16,17,None,None,16,7,7,None,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,8,7,7,7,7,10,8,10,8,13,13,11,7,11,11,29,None,None,None,13,None,None,7,8,None,None,None,20,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,8,7,7,8,7,10,7,10,7,14,10,10,7,11,13,13,7,None,8,None,10,None,10,16,23,13,None,None,None,None,None,7,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,4,7,7,7,7,None,11,7,10,14,8,10,7,8,None,8,None,17,None,None,None,None,None,22,None,None,None,None,None,None,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,7,8,7,7,7,8,7,7,7,None,7,13,None,None,7,13,4,8,None,None,16,16,None,None,None,None,None,None,None,None,None,None,None,None,11,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,10,7,7,7,4,11,7,7,7,7,8,11,7,7,6,None,7,16,8,8,None,None,7,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,8,8,7,7,10,7,10,7,14,10,21,7,7,29,25,23,7,13,17,7,None,None,7,None,None,10,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,7,8,7,10,7,7,7,10,7,13,None,7,None,None,None,10,None,7,None,7,None,None,None,13,None,None,None,None,None,None,20,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,7,7,5,8,7,8,7,15,8,7,17,8,7,None,None,None,None,20,8,20,23,None,None,None,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,8,8,7,7,7,7,7,13,10,14,10,10,7,None,25,None,7,None,None,7,23,None,7,7,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,10,7,7,8,7,7,7,None,8,8,13,7,None,None,19,6,None,23,None,20,None,None,7,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,5,7,7,7,8,7,8,7,8,13,7,11,10,13,None,None,7,None,7,None,None,11,None,13,7,8,22,None,8,None,None,7,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,4,7,7,10,None,7,7,8,7,7,7,4,10,7,7,16,None,None,7,None,None,None,None,None,None,None,None,7,None,7,None,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,7,7,7,7,8,7,10,None,7,10,None,None,13,14,None,6,None,None,7,None,7,13,None,10,None,10,None,None,None,None,None,7,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,10,10,7,10,8,7,10,8,7,None,13,7,None,None,7,None,8,17,7,None,7,10,20,None,None,None,None,None,13,None,None,16,None,10,None,13,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,5,7,9,4,None,7,7,12,12,7,None,None,None,20,17,14,7,None,None,None,10,None,None,None,7,None,23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,4,7,8,11,10,12,7,11,8,7,8,None,None,8,7,None,None,None,7,10,13,23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,5,7,8,5,7,10,8,7,8,None,7,10,None,8,10,11,None,10,7,None,7,7,16,8,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,7,7,7,7,7,7,7,7,7,7,7,None,10,8,10,7,7,17,None,26,None,17,None,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,9,10,7,10,13,None,None,16,11,8,None,5,None,16,19,17,None,13,25,8,None,None,None,None,None,10,16,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,8,7,10,7,10,7,7,7,10,7,13,7,7,7,None,7,7,None,None,8,23,None,None,None,19,None,7,None,None,13,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,4,7,7,7,10,7,8,7,12,None,None,10,None,None,None,None,7,None,None,17,None,None,7,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,None,None,None,None
4,4,4,4,7,7,10,8,8,11,7,7,7,8,8,10,7,7,13,None,None,None,None,7,None,None,19,None,13,None,None,None,None,None,None,None,None,None,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,8,10,10,7,13,7,7,7,None,8,7,11,7,13,None,7,9,None,7,None,23,None,None,10,23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,7,8,16,8,8,7,8,None,None,7,8,None,None,None,None,19,7,25,8,None,13,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,8,8,7,7,10,10,4,None,8,7,13,7,11,10,8,7,19,19,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,4,10,7,8,None,None,7,7,7,None,7,None,None,17,23,23,17,None,None,20,None,None,7,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,7,7,10,7,8,7,7,4,10,10,11,11,7,11,None,13,19,17,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,7,7,4,14,8,7,8,14,13,None,10,13,7,8,17,20,8,7,11,None,None,7,8,None,None,None,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,5,4,7,7,7,4,7,7,7,7,10,8,None,None,10,None,20,None,10,7,None,10,7,13,7,None,8,8,None,None,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,7,7,10,7,10,7,5,8,11,None,18,None,13,10,None,None,None,None,None,None,None,23,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,7,7,7,10,7,7,12,11,10,7,10,None,None,10,7,None,None,20,19,None,23,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,14,7,7,7,5,10,7,12,20,7,13,7,8,7,10,10,23,20,None,7,13,None,8,None,None,None,None,None,None,None,None,26,None,None,None,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,7,10,8,7,13,14,None,11,10,7,11,10,None,10,None,None,None,None,None,23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,5,7,7,7,7,7,7,7,7,7,11,11,7,None,11,22,20,8,17,None,8,None,None,None,7,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,7,5,7,16,8,7,None,8,8,10,7,11,13,7,17,7,None,23,None,7,None,13,None,13,None,7,None,None,21,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,7,8,14,10,7,7,10,5,7,13,7,None,8,None,None,7,None,10,7,17,None,None,13,None,None,None,None,None,None,13,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,8,7,7,7,8,8,7,14,7,7,None,None,None,13,7,None,8,None,None,6,19,10,None,None,7,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,10,7,7,7,10,7,8,10,5,12,13,7,11,16,None,17,None,10,10,None,None,None,None,None,None,None,None,None,None,None,None,20,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,8,7,7,11,7,4,8,7,13,13,7,None,11,9,None,None,None,None,None,10,7,None,8,None,None,None,10,None,None,None,8,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,8,7,7,7,7,7,7,None,None,13,13,7,19,7,7,8,None,23,17,None,None,7,23,7,None,None,None,None,None,None,10,20,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,7,10,7,7,7,None,7,10,10,8,10,7,11,None,None,29,None,None,None,17,None,None,None,7,None,None,None,None,None,10,9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,10,4,7,7,8,12,7,8,11,8,None,7,7,8,7,None,17,None,None,None,22,None,None,23,16,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,8,7,8,5,7,7,7,8,None,13,7,7,17,7,7,None,23,7,7,None,None,None,23,None,7,13,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,4,11,10,8,10,10,4,7,11,None,7,11,7,17,None,None,10,None,None,None,8,None,None,13,None,None,None,None,7,None,8,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,4,8,9,10,7,7,13,7,7,None,11,None,7,8,16,7,10,7,None,None,None,None,None,None,7,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,10,7,7,10,7,7,10,4,7,8,10,7,7,11,8,10,None,None,7,7,None,23,7,20,None,None,None,None,None,None,7,None,None,None,None,None,None,11,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,8,8,7,7,7,8,7,None,7,7,None,7,7,None,None,7,None,None,10,None,None,None,10,7,None,None,None,None,None,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,10,5,10,10,8,10,12,7,7,7,7,10,7,29,None,7,7,4,7,None,10,None,None,None,None,13,None,None,26,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,5,8,None,7,4,4,None,10,8,7,7,None,None,None,13,7,None,7,8,None,None,None,None,None,None,None,7,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,8,8,8,None,10,8,7,7,7,8,None,None,None,7,None,None,None,17,7,10,7,23,14,21,None,23,None,None,None,None,None,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,None,11,None,None,None,None,None,None,None
4,4,4,4,8,7,10,7,7,4,7,7,None,8,7,13,7,7,16,None,None,7,None,7,None,None,None,17,None,None,None,None,None,None,19,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,7,7,10,7,10,7,10,None,7,7,10,None,7,None,7,13,17,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,4,4,7,7,10,7,10,7,7,10,None,None,None,None,22,7,None,None,None,23,None,None,28,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,5,7,7,7,8,7,7,None,12,7,13,11,7,16,13,10,None,21,11,None,None,20,None,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,5,5,7,4,4,7,7,7,7,4,7,12,None,None,None,None,None,None,17,None,23,19,None,13,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,4,8,7,10,10,7,7,10,7,7,8,10,8,8,8,None,7,13,13,None,None,None,None,None,None,None,None,None,None,None,11,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,10,4,10,7,7,7,10,14,13,7,15,7,34,None,None,None,20,None,None,7,19,None,None,10,11,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,10,10,7,7,7,8,10,7,7,None,8,10,None,None,None,23,None,19,None,None,None,None,10,None,None,None,None,None,None,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,4,7,10,10,7,10,4,5,7,7,10,10,8,None,10,None,8,6,None,7,7,13,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,4,7,7,8,7,7,7,10,8,None,7,7,7,7,None,7,7,13,None,None,17,8,None,16,None,None,None,None,None,11,22,None,None,None,None,None,None,None,None,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,7,7,7,7,7,8,10,8,4,13,11,None,None,10,7,19,7,None,None,None,10,None,None,13,None,16,10,None,None,None,None,None,None,None,None,None,None,None,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,4,10,7,8,4,7,8,7,8,7,7,None,14,8,None,None,11,7,None,None,8,7,None,None,None,None,7,None,None,None,None,14,None,None,None,None,None,None,None,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,7,7,10,8,None,7,7,10,10,8,8,10,None,10,11,10,11,8,7,11,None,7,None,None,None,None,7,None,None,19,None,None,None,None,None,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,10,10,9,None,8,7,8,10,7,7,7,None,10,7,None,23,7,13,None,None,None,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,5,7,7,5,5,7,10,8,8,7,8,10,None,11,10,15,26,None,None,7,None,None,None,20,13,7,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,4,7,7,7,7,8,7,5,10,8,None,11,8,17,8,16,None,None,20,13,None,7,22,8,None,None,None,None,None,None,None,None,None,None,None,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,7,7,7,7,7,10,7,11,10,10,7,7,None,None,7,10,10,None,7,25,23,None,None,None,None,None,26,None,None,None,None,10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,7,7,7,None,7,8,7,8,10,17,None,20,22,11,None,None,8,None,23,None,None,None,None,7,None,None,None,7,None,None,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,7,10,10,18,7,7,7,7,10,7,10,7,11,7,17,None,7,None,20,None,8,None,None,19,16,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,7,4,8,7,7,4,9,10,7,12,7,10,10,7,14,7,None,None,None,None,None,7,None,7,None,None,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,4,4,8,10,4,10,13,8,8,10,None,7,None,11,14,7,7,7,19,7,10,None,None,None,None,7,None,None,None,None,10,26,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,4,4,7,7,7,7,7,7,7,7,10,None,7,None,7,18,10,7,29,None,8,None,7,24,None,None,None,None,7,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
